Date,WeekDayName,WeekDayNameShort,WeekdayIndex,WeekNumber,MonthName,MonthNameShort,MonthIndex,Module,AcademicYear,AcademicYearShort,AcademicYearStart,AcademicYearEnd,FullModuleName,ModuleIndex
22/04/2018,Sunday,Sun,7,28,April,Apr,8,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
23/04/2018,Monday,Mon,1,29,April,Apr,8,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
24/04/2018,Tuesday,Tue,2,29,April,Apr,8,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
25/04/2018,Wednesday,Wed,3,29,April,Apr,8,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
26/04/2018,Thursday,Thu,4,29,April,Apr,8,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
27/04/2018,Friday,Fri,5,29,April,Apr,8,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
28/04/2018,Saturday,Sat,6,29,April,Apr,8,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
29/04/2018,Sunday,Sun,7,29,April,Apr,8,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
30/04/2018,Monday,Mon,1,30,April,Apr,8,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
01/05/2018,Tuesday,Tue,2,30,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
02/05/2018,Wednesday,Wed,3,30,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
03/05/2018,Thursday,Thu,4,30,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
04/05/2018,Friday,Fri,5,30,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
05/05/2018,Saturday,Sat,6,30,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
06/05/2018,Sunday,Sun,7,30,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
07/05/2018,Monday,Mon,1,31,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
08/05/2018,Tuesday,Tue,2,31,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
09/05/2018,Wednesday,Wed,3,31,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
10/05/2018,Thursday,Thu,4,31,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
11/05/2018,Friday,Fri,5,31,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
12/05/2018,Saturday,Sat,6,31,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
13/05/2018,Sunday,Sun,7,31,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
14/05/2018,Monday,Mon,1,32,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
15/05/2018,Tuesday,Tue,2,32,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
16/05/2018,Wednesday,Wed,3,32,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
17/05/2018,Thursday,Thu,4,32,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
18/05/2018,Friday,Fri,5,32,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
19/05/2018,Saturday,Sat,6,32,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
20/05/2018,Sunday,Sun,7,32,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
21/05/2018,Monday,Mon,1,33,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
22/05/2018,Tuesday,Tue,2,33,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
23/05/2018,Wednesday,Wed,3,33,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
24/05/2018,Thursday,Thu,4,33,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
25/05/2018,Friday,Fri,5,33,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
26/05/2018,Saturday,Sat,6,33,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
27/05/2018,Sunday,Sun,7,33,May,May,9,Module 5,2017-18,17/18,2017,2018,2017-18 Module 5,5
28/05/2018,Monday,Mon,1,0,May,May,9,Module 5,2017-18,0,2017,0,2017-18 Module 5,5
29/05/2018,Tuesday,Tue,2,0,May,May,9,Module 5,2017-18,0,2017,0,2017-18 Module 5,5
30/05/2018,Wednesday,Wed,3,0,May,May,9,Module 5,2017-18,0,2017,0,2017-18 Module 5,5
31/05/2018,Thursday,Thu,4,0,May,May,9,Module 5,2017-18,0,2017,0,2017-18 Module 5,5
01/06/2018,Friday,Fri,5,0,June,Jun,10,Module 5,2017-18,0,2017,0,2017-18 Module 5,5
02/06/2018,Saturday,Sat,6,0,June,Jun,10,Module 5,2017-18,0,2017,0,2017-18 Module 5,5
03/06/2018,Sunday,Sun,7,0,June,Jun,10,Module 5,2017-18,0,2017,0,2017-18 Module 5,5
04/06/2018,Monday,Mon,1,34,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
05/06/2018,Tuesday,Tue,2,34,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
06/06/2018,Wednesday,Wed,3,34,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
07/06/2018,Thursday,Thu,4,34,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
08/06/2018,Friday,Fri,5,34,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
09/06/2018,Saturday,Sat,6,34,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
10/06/2018,Sunday,Sun,7,34,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
11/06/2018,Monday,Mon,1,35,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
12/06/2018,Tuesday,Tue,2,35,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
13/06/2018,Wednesday,Wed,3,35,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
14/06/2018,Thursday,Thu,4,35,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
15/06/2018,Friday,Fri,5,35,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
16/06/2018,Saturday,Sat,6,35,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
17/06/2018,Sunday,Sun,7,35,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
18/06/2018,Monday,Mon,1,36,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
19/06/2018,Tuesday,Tue,2,36,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
20/06/2018,Wednesday,Wed,3,36,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
21/06/2018,Thursday,Thu,4,36,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
22/06/2018,Friday,Fri,5,36,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
23/06/2018,Saturday,Sat,6,36,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
24/06/2018,Sunday,Sun,7,36,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
25/06/2018,Monday,Mon,1,37,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
26/06/2018,Tuesday,Tue,2,37,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
27/06/2018,Wednesday,Wed,3,37,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
28/06/2018,Thursday,Thu,4,37,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
29/06/2018,Friday,Fri,5,37,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
30/06/2018,Saturday,Sat,6,37,June,Jun,10,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
01/07/2018,Sunday,Sun,7,37,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
02/07/2018,Monday,Mon,1,38,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
03/07/2018,Tuesday,Tue,2,38,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
04/07/2018,Wednesday,Wed,3,38,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
05/07/2018,Thursday,Thu,4,38,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
06/07/2018,Friday,Fri,5,38,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
07/07/2018,Saturday,Sat,6,38,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
08/07/2018,Sunday,Sun,7,38,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
09/07/2018,Monday,Mon,1,39,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
10/07/2018,Tuesday,Tue,2,39,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
11/07/2018,Wednesday,Wed,3,39,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
12/07/2018,Thursday,Thu,4,39,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
13/07/2018,Friday,Fri,5,39,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
14/07/2018,Saturday,Sat,6,39,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
15/07/2018,Sunday,Sun,7,39,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
16/07/2018,Monday,Mon,1,40,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
17/07/2018,Tuesday,Tue,2,40,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
18/07/2018,Wednesday,Wed,3,40,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
19/07/2018,Thursday,Thu,4,40,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
20/07/2018,Friday,Fri,5,40,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
21/07/2018,Saturday,Sat,6,40,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
22/07/2018,Sunday,Sun,7,40,July,Jul,11,Module 6,2017-18,17/18,2017,2018,2017-18 Module 6,6
23/07/2018,Monday,Mon,1,0,July,Jul,11,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
24/07/2018,Tuesday,Tue,2,0,July,Jul,11,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
25/07/2018,Wednesday,Wed,3,0,July,Jul,11,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
26/07/2018,Thursday,Thu,4,0,July,Jul,11,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
27/07/2018,Friday,Fri,5,0,July,Jul,11,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
28/07/2018,Saturday,Sat,6,0,July,Jul,11,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
29/07/2018,Sunday,Sun,7,0,July,Jul,11,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
30/07/2018,Monday,Mon,1,0,July,Jul,11,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
31/07/2018,Tuesday,Tue,2,0,July,Jul,11,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
01/08/2018,Wednesday,Wed,3,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
02/08/2018,Thursday,Thu,4,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
03/08/2018,Friday,Fri,5,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
04/08/2018,Saturday,Sat,6,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
05/08/2018,Sunday,Sun,7,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
06/08/2018,Monday,Mon,1,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
07/08/2018,Tuesday,Tue,2,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
08/08/2018,Wednesday,Wed,3,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
09/08/2018,Thursday,Thu,4,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
10/08/2018,Friday,Fri,5,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
11/08/2018,Saturday,Sat,6,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
12/08/2018,Sunday,Sun,7,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
13/08/2018,Monday,Mon,1,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
14/08/2018,Tuesday,Tue,2,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
15/08/2018,Wednesday,Wed,3,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
16/08/2018,Thursday,Thu,4,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
17/08/2018,Friday,Fri,5,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
18/08/2018,Saturday,Sat,6,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
19/08/2018,Sunday,Sun,7,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
20/08/2018,Monday,Mon,1,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
21/08/2018,Tuesday,Tue,2,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
22/08/2018,Wednesday,Wed,3,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
23/08/2018,Thursday,Thu,4,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
24/08/2018,Friday,Fri,5,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
25/08/2018,Saturday,Sat,6,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
26/08/2018,Sunday,Sun,7,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
27/08/2018,Monday,Mon,1,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
28/08/2018,Tuesday,Tue,2,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
29/08/2018,Wednesday,Wed,3,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
30/08/2018,Thursday,Thu,4,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
31/08/2018,Friday,Fri,5,1,August,Aug,0,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
01/09/2018,Saturday,Sat,6,0,September,Sep,1,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
02/09/2018,Sunday,Sun,7,0,September,Sep,1,Module 6,2017-18,0,2017,0,2017-18 Module 6,6
03/09/2018,Monday,Mon,1,41,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
04/09/2018,Tuesday,Tue,2,41,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
05/09/2018,Wednesday,Wed,3,41,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
06/09/2018,Thursday,Thu,4,41,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
07/09/2018,Friday,Fri,5,41,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
08/09/2018,Saturday,Sat,6,41,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
09/09/2018,Sunday,Sun,7,41,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
10/09/2018,Monday,Mon,1,42,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
11/09/2018,Tuesday,Tue,2,42,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
12/09/2018,Wednesday,Wed,3,42,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
13/09/2018,Thursday,Thu,4,42,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
14/09/2018,Friday,Fri,5,42,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
15/09/2018,Saturday,Sat,6,42,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
16/09/2018,Sunday,Sun,7,42,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
17/09/2018,Monday,Mon,1,43,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
18/09/2018,Tuesday,Tue,2,43,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
19/09/2018,Wednesday,Wed,3,43,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
20/09/2018,Thursday,Thu,4,43,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
21/09/2018,Friday,Fri,5,43,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
22/09/2018,Saturday,Sat,6,43,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
23/09/2018,Sunday,Sun,7,43,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
24/09/2018,Monday,Mon,1,44,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
25/09/2018,Tuesday,Tue,2,44,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
26/09/2018,Wednesday,Wed,3,44,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
27/09/2018,Thursday,Thu,4,44,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
28/09/2018,Friday,Fri,5,44,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
29/09/2018,Saturday,Sat,6,44,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
30/09/2018,Sunday,Sun,7,44,September,Sep,1,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
01/10/2018,Monday,Mon,1,45,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
02/10/2018,Tuesday,Tue,2,45,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
03/10/2018,Wednesday,Wed,3,45,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
04/10/2018,Thursday,Thu,4,45,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
05/10/2018,Friday,Fri,5,45,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
06/10/2018,Saturday,Sat,6,45,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
07/10/2018,Sunday,Sun,7,45,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
08/10/2018,Monday,Mon,1,46,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
09/10/2018,Tuesday,Tue,2,46,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
10/10/2018,Wednesday,Wed,3,46,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
11/10/2018,Thursday,Thu,4,46,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
12/10/2018,Friday,Fri,5,46,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
13/10/2018,Saturday,Sat,6,46,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
14/10/2018,Sunday,Sun,7,46,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
15/10/2018,Monday,Mon,1,47,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
16/10/2018,Tuesday,Tue,2,47,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
17/10/2018,Wednesday,Wed,3,47,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
18/10/2018,Thursday,Thu,4,47,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
19/10/2018,Friday,Fri,5,47,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
20/10/2018,Saturday,Sat,6,47,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
21/10/2018,Sunday,Sun,7,47,October,Oct,2,Module 1,2018-19,18/19,2018,2019,2018-19 Module 1,1
22/10/2018,Monday,Mon,1,0,October,Oct,2,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
23/10/2018,Tuesday,Tue,2,0,October,Oct,2,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
24/10/2018,Wednesday,Wed,3,0,October,Oct,2,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
25/10/2018,Thursday,Thu,4,0,October,Oct,2,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
26/10/2018,Friday,Fri,5,0,October,Oct,2,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
27/10/2018,Saturday,Sat,6,0,October,Oct,2,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
28/10/2018,Sunday,Sun,7,0,October,Oct,2,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
29/10/2018,Monday,Mon,1,0,October,Oct,2,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
30/10/2018,Tuesday,Tue,2,0,October,Oct,2,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
31/10/2018,Wednesday,Wed,3,0,October,Oct,2,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
01/11/2018,Thursday,Thu,4,0,November,Nov,3,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
02/11/2018,Friday,Fri,5,0,November,Nov,3,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
03/11/2018,Saturday,Sat,6,0,November,Nov,3,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
04/11/2018,Sunday,Sun,7,0,November,Nov,3,Module 1,2018-19,0,2018,0,2018-19 Module 1,1
05/11/2018,Monday,Mon,1,48,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
06/11/2018,Tuesday,Tue,2,48,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
07/11/2018,Wednesday,Wed,3,48,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
08/11/2018,Thursday,Thu,4,48,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
09/11/2018,Friday,Fri,5,48,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
10/11/2018,Saturday,Sat,6,48,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
11/11/2018,Sunday,Sun,7,48,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
12/11/2018,Monday,Mon,1,49,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
13/11/2018,Tuesday,Tue,2,49,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
14/11/2018,Wednesday,Wed,3,49,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
15/11/2018,Thursday,Thu,4,49,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
16/11/2018,Friday,Fri,5,49,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
17/11/2018,Saturday,Sat,6,49,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
18/11/2018,Sunday,Sun,7,49,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
19/11/2018,Monday,Mon,1,50,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
20/11/2018,Tuesday,Tue,2,50,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
21/11/2018,Wednesday,Wed,3,50,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
22/11/2018,Thursday,Thu,4,50,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
23/11/2018,Friday,Fri,5,50,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
24/11/2018,Saturday,Sat,6,50,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
25/11/2018,Sunday,Sun,7,50,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
26/11/2018,Monday,Mon,1,51,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
27/11/2018,Tuesday,Tue,2,51,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
28/11/2018,Wednesday,Wed,3,51,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
29/11/2018,Thursday,Thu,4,51,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
30/11/2018,Friday,Fri,5,51,November,Nov,3,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
01/12/2018,Saturday,Sat,6,51,December,Dec,4,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
02/12/2018,Sunday,Sun,7,51,December,Dec,4,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
03/12/2018,Monday,Mon,1,52,December,Dec,4,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
04/12/2018,Tuesday,Tue,2,52,December,Dec,4,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
05/12/2018,Wednesday,Wed,3,52,December,Dec,4,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
06/12/2018,Thursday,Thu,4,52,December,Dec,4,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
07/12/2018,Friday,Fri,5,52,December,Dec,4,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
08/12/2018,Saturday,Sat,6,52,December,Dec,4,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
09/12/2018,Sunday,Sun,7,52,December,Dec,4,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
10/12/2018,Monday,Mon,1,53,December,Dec,4,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
11/12/2018,Tuesday,Tue,2,53,December,Dec,4,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
12/12/2018,Wednesday,Wed,3,53,December,Dec,4,Module 2,2018-19,18/19,2018,2019,2018-19 Module 2,2
